id,x,x2,season,density
51,0.9951595733860672,0.9903425765019392,summer,1
52,1.1160643133507786,1.245599551535145,summer,0.8666666666666667
53,1.1160643133507786,1.245599551535145,winter,0.5
54,1.1160643133507786,1.245599551535145,summer,0.8333333333333334
55,1.1160643133507786,1.245599551535145,winter,1
56,1.1160643133507786,1.245599551535145,summer,1
57,1.1160643133507786,1.245599551535145,winter,0.7619047619047619
58,1.1160643133507786,1.245599551535145,summer,1
59,1.1160643133507786,1.245599551535145,winter,0.9
60,0.6918854014110177,0.4787054086856851,winter,0.9
61,0.6918854014110177,0.4787054086856851,summer,0.7
62,0.6918854014110177,0.4787054086856851,winter,0.9
63,0.5474703453417785,0.2997237790286462,summer,0.8444444444444444
64,0.5474703453417785,0.2997237790286462,summer,1
65,0.5474703453417785,0.2997237790286462,winter,0.9333333333333333
66,0.5474703453417785,0.2997237790286462,summer,0.9
67,0.5474703453417785,0.2997237790286462,winter,1
68,0.5474703453417785,0.2997237790286462,summer,1
69,0.5474703453417785,0.2997237790286462,winter,0.8
70,0.6329483349982203,0.40062359477701937,winter,0.6666666666666666
71,0.6329483349982203,0.40062359477701937,summer,1
72,0.6329483349982203,0.40062359477701937,winter,0.8333333333333334
73,0.11532651009408995,0.013300203930482231,winter,1
74,0.11532651009408995,0.013300203930482231,summer,1
75,0.11882762384070665,0.014120004187628475,summer,0.6666666666666666
76,0.11882762384070665,0.014120004187628475,winter,1
77,0.7758674931858828,0.6019703669825458,winter,0.9333333333333333
78,0.44551459391819065,0.19848325339409031,winter,0.6666666666666666
79,0.44551459391819065,0.19848325339409031,summer,0.8333333333333334
80,0.44551459391819065,0.19848325339409031,winter,0.4
81,0.44551459391819065,0.19848325339409031,summer,1
82,-0.20192069708402005,0.04077196791089659,summer,0.6785714285714286
83,-0.20192069708402005,0.04077196791089659,winter,0.8
84,-0.20192069708402005,0.04077196791089659,winter,0.7333333333333333
85,0.6723650805396905,0.4520748015291444,summer,0.4666666666666667
86,0.6723650805396905,0.4520748015291444,summer,1
87,0.46098015835596373,0.2125027063978894,winter,1
88,0.18596425495504304,0.03458270412098425,winter,1
89,0.18596425495504304,0.03458270412098425,winter,0.7333333333333333
90,-0.25881208671835537,0.0669836962315095,winter,1
91,-0.25881208671835537,0.0669836962315095,summer,1
92,1.2302750066714812,1.513576592040513,winter,1
93,0.13986312393554193,0.01956169343700876,winter,0.6190476190476191
94,0.13986312393554193,0.01956169343700876,summer,1
95,0.13986312393554193,0.01956169343700876,winter,0.9333333333333333
96,0.13986312393554193,0.01956169343700876,summer,0.9
97,0.13986312393554193,0.01956169343700876,winter,1
98,0.7005316381900504,0.49074457610523564,summer,0.6666666666666666
99,0.8821817827728782,0.7782446978563337,summer,0.6
100,0.8821817827728782,0.7782446978563337,winter,0.6666666666666666
101,0.8821817827728782,0.7782446978563337,summer,1
102,0.8821817827728782,0.7782446978563337,winter,0.8095238095238095
103,0.6798305532630047,0.46216958114988305,winter,1
104,0.6798305532630047,0.46216958114988305,summer,1
105,0.6798305532630047,0.46216958114988305,winter,0.6666666666666666
106,0.1292890626373568,0.016715661717646366,winter,0.6666666666666666
107,0.1292890626373568,0.016715661717646366,summer,0.6666666666666666
108,-0.31237674465888526,0.0975792306036824,winter,1
109,-0.31237674465888526,0.0975792306036824,summer,0.6666666666666666
110,-0.31237674465888526,0.0975792306036824,summer,0.6666666666666666
111,0.6058290025273917,0.36702878030333436,summer,0.7
112,-0.05285611062077604,0.0027937684299557137,winter,0.6666666666666666
113,-0.048630739333626855,0.002364948808135162,summer,0.9
114,-0.048630739333626855,0.002364948808135162,winter,1
115,-0.048630739333626855,0.002364948808135162,summer,0.8
116,-0.048630739333626855,0.002364948808135162,winter,1
117,-0.03240335593684254,0.0010499774759697089,summer,1
118,-0.03240335593684254,0.0010499774759697089,winter,1
119,1.289773601776828,1.6635159438403717,winter,1
120,1.289773601776828,1.6635159438403717,winter,1
121,0.39515893608646174,0.15615058476898436,summer,0.6190476190476191
122,0.39515893608646174,0.15615058476898436,summer,1
123,0.39515893608646174,0.15615058476898436,winter,1
124,0.3860050629276697,0.14899990860579423,winter,1
125,0.3860050629276697,0.14899990860579423,summer,0.6428571428571429
126,0.3860050629276697,0.14899990860579423,winter,0.8
127,-0.23340543325528626,0.05447809627308789,winter,0.6
128,-0.23340543325528626,0.05447809627308789,summer,0.6666666666666666
129,0.21238518211868096,0.04510746558358528,winter,0.6666666666666666
130,0.21238518211868096,0.04510746558358528,winter,0.8333333333333334
131,-0.43048279243144283,0.1853154345795727,winter,1
132,-0.43048279243144283,0.1853154345795727,summer,1
133,-0.43048279243144283,0.1853154345795727,summer,0.6666666666666666
134,-0.43048279243144283,0.1853154345795727,winter,1
135,-0.11153004690584506,0.01243895136282,winter,0.6666666666666666
136,-0.11153004690584506,0.01243895136282,summer,0.8666666666666667
137,-0.11153004690584506,0.01243895136282,summer,0.9
138,1.212515666228386,1.4701942408492668,summer,0.8333333333333334
139,1.212515666228386,1.4701942408492668,winter,0.8
140,1.212515666228386,1.4701942408492668,summer,0.9523809523809523
141,1.212515666228386,1.4701942408492668,winter,0.5714285714285714
142,1.212515666228386,1.4701942408492668,summer,1
143,1.212515666228386,1.4701942408492668,summer,1
144,-0.2972375113339958,0.08835013814402727,summer,0.7
145,0.9374725765726649,0.878854831825791,summer,0.9333333333333333
146,0.9374725765726649,0.878854831825791,winter,1
147,0.9374725765726649,0.878854831825791,summer,0.8666666666666667
148,0.9374725765726649,0.878854831825791,summer,0.6666666666666666
149,0.9374725765726649,0.878854831825791,winter,0.9333333333333333
150,0.6179072198460324,0.38180933233785297,summer,0.5
151,0.6179072198460324,0.38180933233785297,winter,0.4
152,0.5055903646207665,0.25562161679735956,winter,0.6666666666666666
153,0.5055903646207665,0.25562161679735956,summer,0.6071428571428571
154,0.5055903646207665,0.25562161679735956,summer,0.6666666666666666
155,0.3906016905662934,0.15256968067324642,summer,0.6666666666666666
156,0.979648281084075,0.9597107546309828,summer,0.5333333333333333
157,0.34579767317353044,0.11957603077222777,summer,0.8666666666666667
158,0.34579767317353044,0.11957603077222777,winter,0.7
159,0.34579767317353044,0.11957603077222777,summer,1
160,0.34579767317353044,0.11957603077222777,winter,1
161,0.34579767317353044,0.11957603077222777,winter,0.9
162,0.34579767317353044,0.11957603077222777,summer,1
163,0.34579767317353044,0.11957603077222777,winter,0.9333333333333333
164,-0.5775483182727755,0.3335620599397112,winter,1
165,-0.5775483182727755,0.3335620599397112,summer,1
166,-0.5775483182727755,0.3335620599397112,summer,0.6666666666666666
167,-0.482944297859324,0.23323519483483549,winter,1
168,-0.482944297859324,0.23323519483483549,summer,0.7
169,-0.482944297859324,0.23323519483483549,winter,0.6666666666666666
170,-0.482944297859324,0.23323519483483549,summer,0.9
171,-0.482944297859324,0.23323519483483549,winter,1
172,0.7298251563306396,0.5326447588130425,winter,1
173,0.7298251563306396,0.5326447588130425,summer,0.5
174,0.7298251563306396,0.5326447588130425,winter,0.8
175,0.7298251563306396,0.5326447588130425,summer,0.8333333333333334
176,0.729808576830584,0.5326205588154824,summer,1
177,0.729808576830584,0.5326205588154824,winter,0.8
178,0.5931143572162869,0.35178464073608917,winter,1
179,0.5931143572162869,0.35178464073608917,winter,0.7
180,0.5931143572162869,0.35178464073608917,winter,0.5
181,0.6712929773663873,0.45063426146142893,summer,1
182,0.6712929773663873,0.45063426146142893,summer,1
183,0.6712929773663873,0.45063426146142893,summer,1
184,0.6712929773663873,0.45063426146142893,winter,0.5
185,0.4853000142230871,0.23551610380492854,winter,0.9333333333333333
186,0.48355027406548284,0.23382086754880357,winter,0.6666666666666666
187,0.48355027406548284,0.23382086754880357,summer,1
188,0.27200528066520724,0.07398687270975816,summer,1
189,0.27200528066520724,0.07398687270975816,winter,0.6666666666666666
190,0.27200528066520724,0.07398687270975816,winter,0.6666666666666666
191,0.27200528066520724,0.07398687270975816,summer,0.7
192,0.27200528066520724,0.07398687270975816,winter,0.5
193,0.27200528066520724,0.07398687270975816,winter,0.6666666666666666
194,-0.39109655752682837,0.15295651730933577,winter,0.8
195,-0.39109655752682837,0.15295651730933577,summer,0.6
196,-0.39109655752682837,0.15295651730933577,winter,0.5
197,0.2991533472424056,0.0894927251663353,winter,1
198,-0.6676961672087883,0.44581817170530624,summer,0.7333333333333333
199,-0.8100135479057127,0.6561219477908002,winter,1
200,0.6884367158910252,0.47394511178682014,winter,0.6
201,0.6884367158910252,0.47394511178682014,summer,0.75
202,0.6884367158910252,0.47394511178682014,winter,0.9047619047619048
203,0.6884367158910252,0.47394511178682014,summer,0.9523809523809523
204,0.6670849611675426,0.4450023454159018,summer,0.7
205,0.6670849611675426,0.4450023454159018,winter,1
206,0.6670849611675426,0.4450023454159018,summer,0.8
207,0.24854679064875093,0.06177550714179402,winter,0.6666666666666666
208,0.21110695469988336,0.0445661463226586,summer,1
209,0.21110695469988336,0.0445661463226586,winter,1
210,0.21110695469988336,0.0445661463226586,summer,0.7142857142857143
211,0.21110695469988336,0.0445661463226586,winter,0.6190476190476191
212,0.21110695469988336,0.0445661463226586,summer,0.6666666666666666
213,-0.24871724532786943,0.06186026812348359,summer,0.7
214,0.34614833188879907,0.1198186676693982,summer,0.6666666666666666
215,0.34614833188879907,0.1198186676693982,winter,0.8
216,0.34614833188879907,0.1198186676693982,summer,0.8666666666666667
217,0.34614833188879907,0.1198186676693982,summer,1
218,0.34614833188879907,0.1198186676693982,winter,0.8333333333333334
219,0.34614833188879907,0.1198186676693982,winter,0.8
220,-0.950951430568075,0.9043086232994683,winter,1
221,-0.950951430568075,0.9043086232994683,summer,0.6666666666666666
222,-0.950951430568075,0.9043086232994683,winter,0.8333333333333334
223,-0.950951430568075,0.9043086232994683,summer,1
224,-0.950951430568075,0.9043086232994683,winter,0.5
225,-0.9157854672259527,0.8386630219822564,winter,0.5
226,-0.9157854672259527,0.8386630219822564,summer,0.6666666666666666
227,-0.9157854672259527,0.8386630219822564,winter,1
228,-0.9157854672259527,0.8386630219822564,summer,0.8333333333333334
229,-0.9157854672259527,0.8386630219822564,winter,0.8
230,0.25144624723476056,0.06322521524844434,summer,0.4666666666666667
231,0.25144624723476056,0.06322521524844434,winter,1
232,0.25144624723476056,0.06322521524844434,summer,0.6
233,0.25144624723476056,0.06322521524844434,winter,0.5
234,0.3124319507386535,0.0976137238423604,summer,0.9
235,0.3377561973104673,0.11407924882162732,summer,0.5
236,-2.100297464554989,4.411249439616116,summer,0.5238095238095238
237,-2.100297464554989,4.411249439616116,summer,0.6666666666666666
238,-2.100297464554989,4.411249439616116,summer,0.5333333333333333
239,-1.1872958856089442,1.4096715199839271,winter,0.6666666666666666
240,-2.1168598841678343,4.481095769199057,winter,0.6666666666666666
241,-2.0149674692765585,4.060093902242778,winter,0.6666666666666666
242,-2.0149674692765585,4.060093902242778,winter,0.5
243,-2.0149674692765585,4.060093902242778,summer,1
244,-2.0149674692765585,4.060093902242778,winter,1
245,0.18454622763921522,0.03405731013586504,winter,0.8333333333333334
246,0.18454622763921522,0.03405731013586504,summer,0.6666666666666666
247,0.18454622763921522,0.03405731013586504,winter,1
248,-1.0377223431493783,1.076867661471436,summer,0.6666666666666666
249,0.15349215761991084,0.023559842450815553,winter,0.9444444444444444
250,0.15349215761991084,0.023559842450815553,summer,0.9642857142857143
251,0.15349215761991084,0.023559842450815553,winter,1
252,0.15349215761991084,0.023559842450815553,summer,0.6666666666666666
253,-0.9968888382708322,0.9937873558689694,winter,0.5714285714285714
254,-0.9968888382708322,0.9937873558689694,summer,0.8333333333333334
255,-0.9968888382708322,0.9937873558689694,winter,0.5333333333333333
256,-0.9968888382708322,0.9937873558689694,summer,0.6
257,0.44831235768892463,0.2009839700566023,winter,0.6190476190476191
258,0.44831235768892463,0.2009839700566023,summer,1
259,0.44831235768892463,0.2009839700566023,winter,1
260,-1.0562510200992516,1.1156662174607097,winter,0.9047619047619048
261,-1.0562510200992516,1.1156662174607097,summer,0.6666666666666666
262,-1.0562510200992516,1.1156662174607097,winter,0.3333333333333333
263,-1.0562510200992516,1.1156662174607097,summer,0.6666666666666666
264,-0.7123788465124594,0.5074836209584223,winter,1
265,-0.7123788465124594,0.5074836209584223,summer,0.5714285714285714
266,-0.7123788465124594,0.5074836209584223,summer,0.5833333333333334
267,-0.7123788465124594,0.5074836209584223,winter,1
268,-1.0032087807472523,1.0064278577683885,summer,1
269,-1.0032087807472523,1.0064278577683885,winter,0.8
270,-1.0055796108781234,1.011190353813798,summer,0.7
271,-1.2053626170162561,1.4528990385002778,summer,0.7142857142857143
272,-1.2053626170162561,1.4528990385002778,winter,0.9
273,-1.2053626170162561,1.4528990385002778,summer,0.7142857142857143
274,-0.8168929739818169,0.6673141309408575,winter,0.6666666666666666
275,-0.9244774871180137,0.8546586241880372,summer,0.7333333333333333
276,-0.9244774871180137,0.8546586241880372,winter,1
277,-2.1271770353424646,4.524882139688357,winter,0.6
278,0.27099660986683877,0.07343916255931962,summer,1
279,0.2654209825646146,0.07044829798556546,winter,1
280,0.2654209825646146,0.07044829798556546,summer,1
281,0.2654209825646146,0.07044829798556546,winter,1
282,-0.06437322411792762,0.004143911983336938,winter,1
283,-0.06437322411792762,0.004143911983336938,summer,1
284,-0.630837945256198,0.3979565131750618,summer,1
285,-0.630837945256198,0.3979565131750618,summer,0.8333333333333334
286,-0.630837945256198,0.3979565131750618,summer,0.6666666666666666
287,0.29391045106133307,0.08638335324307626,summer,0.8333333333333334
288,0.29391045106133307,0.08638335324307626,winter,1
289,0.29391045106133307,0.08638335324307626,summer,1
290,0.29391045106133307,0.08638335324307626,winter,1
291,-2.106318827997345,4.4365790051761085,winter,1
292,-0.5900603033971938,0.34817116164518846,winter,0.6666666666666666
293,-0.5900603033971938,0.34817116164518846,summer,1
294,-0.24070068188850424,0.05793681826159092,winter,1
295,-0.1373207268502846,0.018856982022690472,winter,0.6666666666666666
296,-0.1373207268502846,0.018856982022690472,summer,0.6666666666666666
297,-0.1373207268502846,0.018856982022690472,summer,0.5714285714285714
298,-0.1373207268502846,0.018856982022690472,winter,1
299,-0.3999090675843145,0.1599272623361558,summer,0.6666666666666666
300,-0.3999090675843145,0.1599272623361558,summer,0.6666666666666666
301,-0.3999090675843145,0.1599272623361558,winter,0.8333333333333334
302,0.26581455672937926,0.07065737856923639,summer,0.5333333333333333
303,0.26581455672937926,0.07065737856923639,winter,0.6666666666666666
304,0.26581455672937926,0.07065737856923639,summer,0.8666666666666667
305,0.26581455672937926,0.07065737856923639,winter,0.9
306,0.009066020730418694,8.21927318843815e-5,summer,0.6666666666666666
307,0.009066020730418694,8.21927318843815e-5,winter,0.5
308,-1.5323062455624226,2.3479624301896074,winter,1
309,-1.5323062455624226,2.3479624301896074,summer,1
310,-0.920764965592736,0.8478081218629924,winter,0.6666666666666666
311,-0.920764965592736,0.8478081218629924,summer,0.7
312,0.133983645292915,0.017951617205977665,summer,0.5238095238095238
313,0.133983645292915,0.017951617205977665,winter,0.6190476190476191
314,0.133983645292915,0.017951617205977665,summer,0.6
315,0.133983645292915,0.017951617205977665,winter,0.8571428571428571
316,-0.15371954180108013,0.023629697531534023,winter,0.4666666666666667
317,-0.15371954180108013,0.023629697531534023,winter,1
318,-0.15371954180108013,0.023629697531534023,summer,0.7142857142857143
319,-0.15371954180108013,0.023629697531534023,winter,0.5714285714285714
320,0.5065915988020924,0.2566350479768601,winter,0.4
321,0.5065915988020924,0.2566350479768601,winter,0.8333333333333334
322,0.47064389158637643,0.22150567268756885,summer,1
323,0.47064389158637643,0.22150567268756885,summer,1
324,0.47064389158637643,0.22150567268756885,winter,0.6666666666666666
325,0.13974744979892667,0.01952934972530353,summer,0.6666666666666666
326,-0.27847213373033175,0.07754672926432377,winter,1
327,-0.27764168672832384,0.07708490620934871,summer,0.6666666666666666
328,-2.1982192312663695,4.832167788709309,summer,0.8333333333333334
329,-1.5195962631293645,2.309172802916729,winter,1
330,-0.22407903299188098,0.05021141302657648,winter,1
331,-0.22407903299188098,0.05021141302657648,summer,1
332,-1.3102000548782422,1.7166241838029488,winter,1
333,-1.3102000548782422,1.7166241838029488,summer,0.6666666666666666
334,-1.2618836147282024,1.5923502571195145,winter,1
335,-1.2618836147282024,1.5923502571195145,summer,1
336,-1.3671126989147013,1.8689971315338387,summer,0.5357142857142857
337,-1.3671126989147013,1.8689971315338387,winter,0.4
338,-1.3671126989147013,1.8689971315338387,summer,0.9
339,-1.3594798712368328,1.8481855202981154,winter,0.5238095238095238
340,-1.3594798712368328,1.8481855202981154,summer,0.4666666666666667
341,-1.3594798712368328,1.8481855202981154,winter,0.4666666666666667
342,-1.3594798712368328,1.8481855202981154,summer,0.6428571428571429
343,-1.3594798712368328,1.8481855202981154,winter,0.6
344,-2.134562880970565,4.556358692817358,summer,0.7333333333333333
345,0.7017146548839924,0.4924034568789606,summer,0.6666666666666666
346,0.7017146548839924,0.4924034568789606,winter,1
347,-2.0945484510510597,4.387133213800394,summer,0.5
348,-2.094500719986322,4.386933266023222,winter,1
349,-0.5163202310415371,0.26658658098278626,summer,1
350,-0.5163202310415371,0.26658658098278626,winter,0.8333333333333334
351,-0.7032562788382424,0.4945693937254117,winter,1
352,-0.24569604980473447,0.06036654888965056,summer,0.5
353,-0.5007317373996465,0.2507322728392685,winter,0.7333333333333333
354,-0.5007317373996465,0.2507322728392685,summer,0.9
355,-0.007865877454747006,6.187202813309723e-5,summer,0.6666666666666666
356,-0.595708288386461,0.3548683648523269,winter,0.6666666666666666
357,-0.6293461161318976,0.39607653389030395,winter,1
358,-1.2574330771080064,1.5811379434053097,summer,0.6666666666666666
359,-1.2574330771080064,1.5811379434053097,winter,0.6
360,-1.2574330771080064,1.5811379434053097,summer,0.7142857142857143
361,0.4116067847244463,0.16942014523119667,summer,1
362,-0.1401181774870096,0.019633103662281128,summer,0.8666666666666667
363,-0.1401181774870096,0.019633103662281128,winter,0.6666666666666666
364,-0.1401181774870096,0.019633103662281128,summer,0.8
365,-0.1401181774870096,0.019633103662281128,winter,1
366,-0.886623370686383,0.7861010014472832,winter,0.6
367,-0.886623370686383,0.7861010014472832,summer,0.8214285714285714
368,-0.886623370686383,0.7861010014472832,winter,0.3333333333333333
369,-0.886623370686383,0.7861010014472832,summer,0.9047619047619048
370,-0.886623370686383,0.7861010014472832,winter,0.6
371,-0.23420889766890057,0.05485380774728154,summer,1
372,-0.23420889766890057,0.05485380774728154,winter,0.6666666666666666
373,-0.23420889766890057,0.05485380774728154,summer,0.8
374,-1.017467921892592,1.0352409720804296,summer,0.6666666666666666
375,-0.13886498426593208,0.019283483855177565,summer,1
376,-0.2303845607000997,0.053077045808977916,summer,0.8
377,0.4927816315475305,0.24283373639064612,summer,1
378,0.21531577602822366,0.046360883406636175,winter,1
379,0.21531577602822366,0.046360883406636175,summer,0.8
380,0.21531577602822366,0.046360883406636175,winter,1
381,0.21531577602822366,0.046360883406636175,summer,0.8333333333333334
382,0.21531577602822366,0.046360883406636175,winter,0.6666666666666666
383,0.729074078391298,0.5315490117821206,winter,1
384,0.729074078391298,0.5315490117821206,summer,1
385,-0.7088306092198245,0.5024408325669476,summer,0.6666666666666666
386,-0.15009199362854356,0.02252760655139076,winter,1
387,0.5031247699196907,0.2531345341067417,winter,1
388,0.5031247699196907,0.2531345341067417,summer,1
389,-0.6033723473118845,0.3640581895006534,summer,0.5
390,-0.6210758190444441,0.38573517300172705,winter,0.5
391,-0.6210758190444441,0.38573517300172705,summer,0.4
392,-0.6210758190444441,0.38573517300172705,winter,1
393,-1.1691099676886798,1.3668181165490259,winter,0.8333333333333334
394,-1.1691099676886798,1.3668181165490259,summer,1
395,-1.2283638914766577,1.5088778498836781,winter,1
396,-1.2283638914766577,1.5088778498836781,summer,0.8
397,-1.2283638914766577,1.5088778498836781,winter,0.6
398,-1.2868184797847948,1.6559017999156505,winter,1
399,-1.2868184797847948,1.6559017999156505,summer,0.6666666666666666
400,-1.2868184797847948,1.6559017999156505,summer,1
401,-1.6224025789136762,2.6321901280657474,winter,0.7333333333333333
402,-1.6224025789136762,2.6321901280657474,winter,0.8
403,-1.6224025789136762,2.6321901280657474,summer,0.6190476190476191
404,-0.9034818686558613,0.8162794869898871,winter,1
405,0.9861845780643427,0.9725600220119456,summer,0.7142857142857143
406,0.013842795193364132,1.9162297876542512e-4,summer,0.7
407,0.013842795193364132,1.9162297876542512e-4,winter,1
408,-0.25218668359259905,0.06359812338143367,winter,0.6666666666666666
409,-0.25218668359259905,0.06359812338143367,summer,1
410,-1.9117471289363646,3.6547770849964327,winter,0.6666666666666666
411,-1.9117471289363646,3.6547770849964327,summer,0.6666666666666666
412,-1.9487084632760576,3.797464674843734,winter,1
413,-0.6821975506504648,0.4653934981134935,summer,1
414,-0.6821975506504648,0.4653934981134935,summer,0.6
415,-0.6821975506504648,0.4653934981134935,summer,0.6
416,-0.6821975506504648,0.4653934981134935,winter,0.4
417,-0.5755395730937469,0.33124580019693245,winter,0.6666666666666666
418,-0.5755395730937469,0.33124580019693245,summer,0.7
419,-0.5755395730937469,0.33124580019693245,winter,1
420,-0.5763806611023677,0.3322146664928025,summer,0.9
421,1.1340849324997464,1.2861486341229544,summer,1
422,1.1340849324997464,1.2861486341229544,summer,1
423,-1.3238705389128695,1.7526332038014516,summer,0.7222222222222222
424,-1.3238705389128695,1.7526332038014516,summer,0.8
425,-1.3238705389128695,1.7526332038014516,winter,0.6
426,-1.3238705389128695,1.7526332038014516,summer,0.6888888888888889
427,0.299123289424177,0.08947474227593995,winter,1
428,0.299123289424177,0.08947474227593995,summer,0.5
429,-0.21070034364268814,0.044394634811146874,winter,1
430,-0.21070034364268814,0.044394634811146874,winter,0.7619047619047619
431,-0.21070034364268814,0.044394634811146874,summer,0.6071428571428571
432,-0.21070034364268814,0.044394634811146874,winter,0.9
433,0.34781405766723084,0.12097461871094378,summer,0.6944444444444444
434,0.34781405766723084,0.12097461871094378,winter,0.9
435,0.34781405766723084,0.12097461871094378,summer,1
436,0.5139494758927927,0.26414406377047633,summer,0.5
437,0.3592006242722847,0.12902508847759905,winter,0.9
438,0.3592006242722847,0.12902508847759905,summer,1
439,0.45247943870243107,0.20473764244846707,winter,1
440,0.9427907097162155,0.8888543223272053,winter,0.9523809523809523
441,0.9427907097162155,0.8888543223272053,summer,1
442,0.9427907097162155,0.8888543223272053,winter,0.5333333333333333
443,0.6233937127166579,0.388619721054659,summer,0.6666666666666666
444,-0.02763942937475693,7.639380561621763e-4,summer,1
445,-0.02763942937475693,7.639380561621763e-4,winter,1
446,-0.02763942937475693,7.639380561621763e-4,summer,0.8666666666666667
447,-0.02763942937475693,7.639380561621763e-4,winter,0.9
448,-1.173471323861734,1.3770349479258106,summer,0.8333333333333334
449,-1.7319126686148674,2.999521491708671,summer,0.6666666666666666
450,-1.7319126686148674,2.999521491708671,winter,1
451,-1.7319126686148674,2.999521491708671,summer,0.7619047619047619
452,-1.7319126686148674,2.999521491708671,winter,1
453,-1.9964659880346485,3.985876441379165,summer,0.8333333333333334
454,-1.9964659880346485,3.985876441379165,winter,1
455,-1.9964659880346485,3.985876441379165,winter,1
456,-1.4954563225025754,2.236389612512927,summer,1
457,-0.0498072890326343,0.002480766040780373,summer,1
458,-0.0498072890326343,0.002480766040780373,winter,0.8
459,-0.06060801508242966,0.0036733314922320214,summer,1
460,-0.06060801508242966,0.0036733314922320214,winter,0.47619047619047616
461,-0.06060801508242966,0.0036733314922320214,summer,0.6666666666666666
462,-0.06060801508242966,0.0036733314922320214,winter,0.8333333333333334
463,-1.5245782407849044,2.324338812274794,summer,0.6666666666666666
464,-0.2632069319117505,0.06927788900639685,winter,1
465,0.3049017194562409,0.09296505852737223,winter,0.9333333333333333
466,0.3049017194562409,0.09296505852737223,summer,0.9333333333333333
467,0.3049017194562409,0.09296505852737223,winter,0.7
468,0.5369390477060918,0.2883035409515247,summer,0.6666666666666666
469,0.5369390477060918,0.2883035409515247,winter,0.5
470,0.5369390477060918,0.2883035409515247,summer,0.6666666666666666
471,0.5369390477060918,0.2883035409515247,winter,1
472,-1.4524363959268722,2.109571484213042,summer,0.8333333333333334
473,0.04021392293186455,0.0016171595975699416,winter,0.5714285714285714
474,0.04021392293186455,0.0016171595975699416,winter,1
475,0.03816962136996405,0.0014569199955264166,summer,0.7333333333333333
476,0.13063426782480703,0.017065311930123412,winter,0.5333333333333333
477,0.12924155197635853,0.016703378757257786,winter,0.6666666666666666
478,-1.814472454556962,3.2923102883459663,winter,0.4666666666666667
479,-1.814472454556962,3.2923102883459663,summer,0.5833333333333334
480,-1.814472454556962,3.2923102883459663,winter,1
481,-1.8110661576939373,3.2799606275442814,summer,1
482,-1.0440934570876175,1.0901311471331725,winter,0.6666666666666666
483,-1.0438779749769522,1.0896812266419824,winter,1
484,-0.41162197416493945,0.16943264961544208,winter,1
485,-0.41162197416493945,0.16943264961544208,winter,1
486,1.1459015491003355,1.3130903602305486,winter,0.6666666666666666
