id,x,x2,season,antag,prop
133,-0.43048279243144283,0.1853154345795727,summer,1,0.5
134,-0.43048279243144283,0.1853154345795727,winter,1,0.6
135,-0.11153004690584506,0.01243895136282,winter,1,0.5
136,-0.11153004690584506,0.01243895136282,summer,1,0.23076923076923078
137,-0.11153004690584506,0.01243895136282,summer,1,0.3333333333333333
138,1.212515666228386,1.4701942408492668,summer,1,0.2
139,1.212515666228386,1.4701942408492668,winter,1,0.5
140,1.212515666228386,1.4701942408492668,summer,1,0.7
141,1.212515666228386,1.4701942408492668,winter,1,0.4375
142,1.212515666228386,1.4701942408492668,summer,1,0.3333333333333333
143,1.212515666228386,1.4701942408492668,summer,1,0
144,-0.2972375113339958,0.08835013814402727,summer,1,0.2857142857142857
145,0.9374725765726649,0.878854831825791,summer,1,0.7142857142857143
146,0.9374725765726649,0.878854831825791,winter,1,0.1
147,0.9374725765726649,0.878854831825791,summer,1,0.23076923076923078
148,0.9374725765726649,0.878854831825791,summer,1,0.3
149,0.9374725765726649,0.878854831825791,winter,1,0.21428571428571427
150,0.6179072198460324,0.38180933233785297,summer,1,1
151,0.6179072198460324,0.38180933233785297,winter,1,0.8333333333333334
152,0.5055903646207665,0.25562161679735956,winter,1,0
153,0.5055903646207665,0.25562161679735956,summer,1,0.47058823529411764
154,0.5055903646207665,0.25562161679735956,summer,1,0.4
155,0.3906016905662934,0.15256968067324642,summer,1,1
156,0.979648281084075,0.9597107546309828,summer,1,0.75
157,0.34579767317353044,0.11957603077222777,summer,1,0.9230769230769231
158,0.34579767317353044,0.11957603077222777,winter,1,0.7142857142857143
159,0.34579767317353044,0.11957603077222777,summer,1,1
160,0.34579767317353044,0.11957603077222777,winter,1,1
161,0.34579767317353044,0.11957603077222777,winter,1,0.3333333333333333
162,0.34579767317353044,0.11957603077222777,summer,1,1
163,0.34579767317353044,0.11957603077222777,winter,1,0.21428571428571427
164,-0.5775483182727755,0.3335620599397112,winter,1,0
165,-0.5775483182727755,0.3335620599397112,summer,1,1
166,-0.5775483182727755,0.3335620599397112,summer,1,0.25
167,-0.482944297859324,0.23323519483483549,winter,1,0.1
168,-0.482944297859324,0.23323519483483549,summer,1,0.42857142857142855
169,-0.482944297859324,0.23323519483483549,winter,1,0.25
170,-0.482944297859324,0.23323519483483549,summer,1,0.3333333333333333
171,-0.482944297859324,0.23323519483483549,winter,1,1
172,0.7298251563306396,0.5326447588130425,winter,1,1
173,0.7298251563306396,0.5326447588130425,summer,1,0.4
174,0.7298251563306396,0.5326447588130425,winter,1,0.25
175,0.7298251563306396,0.5326447588130425,summer,1,0.2
176,0.729808576830584,0.5326205588154824,summer,1,0.3333333333333333
177,0.729808576830584,0.5326205588154824,winter,1,0.25
178,0.5931143572162869,0.35178464073608917,winter,1,0.3333333333333333
179,0.5931143572162869,0.35178464073608917,winter,1,0.2857142857142857
180,0.5931143572162869,0.35178464073608917,winter,1,0.3333333333333333
181,0.6712929773663873,0.45063426146142893,summer,1,1
182,0.6712929773663873,0.45063426146142893,summer,1,1
183,0.6712929773663873,0.45063426146142893,summer,1,1
184,0.6712929773663873,0.45063426146142893,winter,1,0.3333333333333333
185,0.4853000142230871,0.23551610380492854,winter,1,0.42857142857142855
186,0.48355027406548284,0.23382086754880357,winter,1,0.25
187,0.48355027406548284,0.23382086754880357,summer,1,0
188,0.27200528066520724,0.07398687270975816,summer,1,1
189,0.27200528066520724,0.07398687270975816,winter,1,1
190,0.27200528066520724,0.07398687270975816,winter,1,0.5
191,0.27200528066520724,0.07398687270975816,summer,1,0.42857142857142855
192,0.27200528066520724,0.07398687270975816,winter,1,0.3333333333333333
193,0.27200528066520724,0.07398687270975816,winter,1,0.25
194,-0.39109655752682837,0.15295651730933577,winter,1,0.25
195,-0.39109655752682837,0.15295651730933577,summer,1,0.3333333333333333
196,-0.39109655752682837,0.15295651730933577,winter,1,0
197,0.2991533472424056,0.0894927251663353,winter,1,0.3333333333333333
198,-0.6676961672087883,0.44581817170530624,summer,1,0.2727272727272727
199,-0.8100135479057127,0.6561219477908002,winter,1,1
200,0.6884367158910252,0.47394511178682014,winter,1,0.3333333333333333
201,0.6884367158910252,0.47394511178682014,summer,1,0.47619047619047616
202,0.6884367158910252,0.47394511178682014,winter,1,0.2631578947368421
203,0.6884367158910252,0.47394511178682014,summer,1,0.5
204,0.6670849611675426,0.4450023454159018,summer,1,0.7142857142857143
205,0.6670849611675426,0.4450023454159018,winter,1,1
206,0.6670849611675426,0.4450023454159018,summer,1,0.6666666666666666
207,0.24854679064875093,0.06177550714179402,winter,1,0.5
208,0.21110695469988336,0.0445661463226586,summer,1,0.6
209,0.21110695469988336,0.0445661463226586,winter,1,1
210,0.21110695469988336,0.0445661463226586,summer,1,0.4666666666666667
211,0.21110695469988336,0.0445661463226586,winter,1,0.23076923076923078
212,0.21110695469988336,0.0445661463226586,summer,1,0.5
213,-0.24871724532786943,0.06186026812348359,summer,1,0.5714285714285714
214,0.34614833188879907,0.1198186676693982,summer,1,1
215,0.34614833188879907,0.1198186676693982,winter,1,0.375
216,0.34614833188879907,0.1198186676693982,summer,1,0.46153846153846156
217,0.34614833188879907,0.1198186676693982,summer,1,1
218,0.34614833188879907,0.1198186676693982,winter,1,0.4
219,0.34614833188879907,0.1198186676693982,winter,1,0.375
220,-0.950951430568075,0.9043086232994683,winter,1,0
221,-0.950951430568075,0.9043086232994683,summer,1,0.25
222,-0.950951430568075,0.9043086232994683,winter,1,0.2
223,-0.950951430568075,0.9043086232994683,summer,1,0.3333333333333333
224,-0.950951430568075,0.9043086232994683,winter,1,0.6666666666666666
225,-0.9157854672259527,0.8386630219822564,winter,1,0.4
226,-0.9157854672259527,0.8386630219822564,summer,1,0
227,-0.9157854672259527,0.8386630219822564,winter,1,0
228,-0.9157854672259527,0.8386630219822564,summer,1,0.2
229,-0.9157854672259527,0.8386630219822564,winter,1,0.4166666666666667
230,0.25144624723476056,0.06322521524844434,summer,1,0.42857142857142855
231,0.25144624723476056,0.06322521524844434,winter,1,0
232,0.25144624723476056,0.06322521524844434,summer,1,0.16666666666666666
233,0.25144624723476056,0.06322521524844434,winter,1,0.6666666666666666
234,0.3124319507386535,0.0976137238423604,summer,1,0.5555555555555556
235,0.3377561973104673,0.11407924882162732,summer,1,0.3333333333333333
236,-2.100297464554989,4.411249439616116,summer,1,0.36363636363636365
237,-2.100297464554989,4.411249439616116,summer,1,0
238,-2.100297464554989,4.411249439616116,summer,1,0.125
239,-1.1872958856089442,1.4096715199839271,winter,1,1
240,-2.1168598841678343,4.481095769199057,winter,1,0.25
241,-2.0149674692765585,4.060093902242778,winter,1,0.5
242,-2.0149674692765585,4.060093902242778,winter,1,1
243,-2.0149674692765585,4.060093902242778,summer,1,1
244,-2.0149674692765585,4.060093902242778,winter,1,1
245,0.18454622763921522,0.03405731013586504,winter,1,0.2
246,0.18454622763921522,0.03405731013586504,summer,1,1
247,0.18454622763921522,0.03405731013586504,winter,1,0.3333333333333333
248,-1.0377223431493783,1.076867661471436,summer,1,0.5
249,0.15349215761991084,0.023559842450815553,winter,1,0.4117647058823529
250,0.15349215761991084,0.023559842450815553,summer,1,0.5185185185185185
251,0.15349215761991084,0.023559842450815553,winter,1,0.6
252,0.15349215761991084,0.023559842450815553,summer,1,0.5
253,-0.9968888382708322,0.9937873558689694,winter,1,0.3333333333333333
254,-0.9968888382708322,0.9937873558689694,summer,1,0.2
255,-0.9968888382708322,0.9937873558689694,winter,1,0.25
256,-0.9968888382708322,0.9937873558689694,summer,1,0.3333333333333333
257,0.44831235768892463,0.2009839700566023,winter,1,0.5384615384615384
258,0.44831235768892463,0.2009839700566023,summer,1,1
259,0.44831235768892463,0.2009839700566023,winter,1,1
260,-1.0562510200992516,1.1156662174607097,winter,1,0.15789473684210525
261,-1.0562510200992516,1.1156662174607097,summer,1,0.4
262,-1.0562510200992516,1.1156662174607097,winter,1,0.4
263,-1.0562510200992516,1.1156662174607097,summer,1,0.5
264,-0.7123788465124594,0.5074836209584223,winter,1,0.3
265,-0.7123788465124594,0.5074836209584223,summer,1,0.25
266,-0.7123788465124594,0.5074836209584223,summer,1,0.3333333333333333
267,-0.7123788465124594,0.5074836209584223,winter,1,0
268,-1.0032087807472523,1.0064278577683885,summer,1,1
269,-1.0032087807472523,1.0064278577683885,winter,1,0.375
270,-1.0055796108781234,1.011190353813798,summer,1,0.2857142857142857
271,-1.2053626170162561,1.4528990385002778,summer,1,0.26666666666666666
272,-1.2053626170162561,1.4528990385002778,winter,1,0.3333333333333333
273,-1.2053626170162561,1.4528990385002778,summer,1,0.6
274,-0.8168929739818169,0.6673141309408575,winter,1,0
275,-0.9244774871180137,0.8546586241880372,summer,1,0.2727272727272727
276,-0.9244774871180137,0.8546586241880372,winter,1,0
277,-2.1271770353424646,4.524882139688357,winter,1,0.16666666666666666
278,0.27099660986683877,0.07343916255931962,summer,1,0
279,0.2654209825646146,0.07044829798556546,winter,1,0.9
280,0.2654209825646146,0.07044829798556546,summer,1,1
281,0.2654209825646146,0.07044829798556546,winter,1,1
282,-0.06437322411792762,0.004143911983336938,winter,1,1
283,-0.06437322411792762,0.004143911983336938,summer,1,0.3333333333333333
284,-0.630837945256198,0.3979565131750618,summer,1,0
285,-0.630837945256198,0.3979565131750618,summer,1,0.6
286,-0.630837945256198,0.3979565131750618,summer,1,0
287,0.29391045106133307,0.08638335324307626,summer,1,1
288,0.29391045106133307,0.08638335324307626,winter,1,1
289,0.29391045106133307,0.08638335324307626,summer,1,1
290,0.29391045106133307,0.08638335324307626,winter,1,1
291,-2.106318827997345,4.4365790051761085,winter,1,1
292,-0.5900603033971938,0.34817116164518846,winter,1,0.5
293,-0.5900603033971938,0.34817116164518846,summer,1,0
294,-0.24070068188850424,0.05793681826159092,winter,1,0
295,-0.1373207268502846,0.018856982022690472,winter,1,0.5
296,-0.1373207268502846,0.018856982022690472,summer,1,0.75
297,-0.1373207268502846,0.018856982022690472,summer,1,0.25
298,-0.1373207268502846,0.018856982022690472,winter,1,0.3333333333333333
299,-0.3999090675843145,0.1599272623361558,summer,1,0.5
300,-0.3999090675843145,0.1599272623361558,summer,1,0.5
301,-0.3999090675843145,0.1599272623361558,winter,1,0.6
302,0.26581455672937926,0.07065737856923639,summer,1,0.5
303,0.26581455672937926,0.07065737856923639,winter,1,0.6
304,0.26581455672937926,0.07065737856923639,summer,1,0.6153846153846154
305,0.26581455672937926,0.07065737856923639,winter,1,0.6666666666666666
306,0.009066020730418694,8.21927318843815e-5,summer,1,0.25
307,0.009066020730418694,8.21927318843815e-5,winter,1,0.2
308,-1.5323062455624226,2.3479624301896074,winter,1,1
309,-1.5323062455624226,2.3479624301896074,summer,1,0.3333333333333333
310,-0.920764965592736,0.8478081218629924,winter,1,0.25
311,-0.920764965592736,0.8478081218629924,summer,1,0.2857142857142857
312,0.133983645292915,0.017951617205977665,summer,1,0.6363636363636364
313,0.133983645292915,0.017951617205977665,winter,1,0.3076923076923077
314,0.133983645292915,0.017951617205977665,summer,1,0.2222222222222222
315,0.133983645292915,0.017951617205977665,winter,1,0.2777777777777778
316,-0.15371954180108013,0.023629697531534023,winter,1,0.42857142857142855
317,-0.15371954180108013,0.023629697531534023,winter,1,1
318,-0.15371954180108013,0.023629697531534023,summer,1,0.4
319,-0.15371954180108013,0.023629697531534023,winter,1,0.4166666666666667
320,0.5065915988020924,0.2566350479768601,winter,1,0.5
321,0.5065915988020924,0.2566350479768601,winter,1,0.2
322,0.47064389158637643,0.22150567268756885,summer,1,0
323,0.47064389158637643,0.22150567268756885,summer,1,0
324,0.47064389158637643,0.22150567268756885,winter,1,0.25
325,0.13974744979892667,0.01952934972530353,summer,1,0.5
326,-0.27847213373033175,0.07754672926432377,winter,1,0
327,-0.27764168672832384,0.07708490620934871,summer,1,0
328,-2.1982192312663695,4.832167788709309,summer,1,0
329,-1.5195962631293645,2.309172802916729,winter,1,0
330,-0.22407903299188098,0.05021141302657648,winter,1,1
331,-0.22407903299188098,0.05021141302657648,summer,1,1
332,-1.3102000548782422,1.7166241838029488,winter,1,0.3333333333333333
333,-1.3102000548782422,1.7166241838029488,summer,1,0.5
334,-1.2618836147282024,1.5923502571195145,winter,1,0.3333333333333333
335,-1.2618836147282024,1.5923502571195145,summer,1,0
336,-1.3671126989147013,1.8689971315338387,summer,1,0.5333333333333333
337,-1.3671126989147013,1.8689971315338387,winter,1,0.5
338,-1.3671126989147013,1.8689971315338387,summer,1,0.3333333333333333
339,-1.3594798712368328,1.8481855202981154,winter,1,0.2727272727272727
340,-1.3594798712368328,1.8481855202981154,summer,1,0.2857142857142857
341,-1.3594798712368328,1.8481855202981154,winter,1,0.5714285714285714
342,-1.3594798712368328,1.8481855202981154,summer,1,0.2777777777777778
343,-1.3594798712368328,1.8481855202981154,winter,1,0.6666666666666666
344,-2.134562880970565,4.556358692817358,summer,1,0.2727272727272727
345,0.7017146548839924,0.4924034568789606,summer,1,0.5
346,0.7017146548839924,0.4924034568789606,winter,1,0.5
347,-2.0945484510510597,4.387133213800394,summer,1,0.3333333333333333
348,-2.094500719986322,4.386933266023222,winter,1,0
349,-0.5163202310415371,0.26658658098278626,summer,1,0
350,-0.5163202310415371,0.26658658098278626,winter,1,0
351,-0.7032562788382424,0.4945693937254117,winter,1,1
352,-0.24569604980473447,0.06036654888965056,summer,1,0.6666666666666666
353,-0.5007317373996465,0.2507322728392685,winter,1,0.5454545454545454
354,-0.5007317373996465,0.2507322728392685,summer,1,0.5555555555555556
355,-0.007865877454747006,6.187202813309723e-5,summer,1,0.4
356,-0.595708288386461,0.3548683648523269,winter,1,0.75
357,-0.6293461161318976,0.39607653389030395,winter,1,0
358,-1.2574330771080064,1.5811379434053097,summer,1,0.2
359,-1.2574330771080064,1.5811379434053097,winter,1,0.3333333333333333
360,-1.2574330771080064,1.5811379434053097,summer,1,0.3333333333333333
361,0.4116067847244463,0.16942014523119667,summer,1,1
362,-0.1401181774870096,0.019633103662281128,summer,1,0.23076923076923078
363,-0.1401181774870096,0.019633103662281128,winter,1,0
364,-0.1401181774870096,0.019633103662281128,summer,1,1
365,-0.1401181774870096,0.019633103662281128,winter,1,1
366,-0.886623370686383,0.7861010014472832,winter,1,0
367,-0.886623370686383,0.7861010014472832,summer,1,0.34782608695652173
368,-0.886623370686383,0.7861010014472832,winter,1,0.2
369,-0.886623370686383,0.7861010014472832,summer,1,0.2631578947368421
370,-0.886623370686383,0.7861010014472832,winter,1,0.3333333333333333
371,-0.23420889766890057,0.05485380774728154,summer,1,0
372,-0.23420889766890057,0.05485380774728154,winter,1,0.5
373,-0.23420889766890057,0.05485380774728154,summer,1,0.25
374,-1.017467921892592,1.0352409720804296,summer,1,0.5
375,-0.13886498426593208,0.019283483855177565,summer,1,0.3333333333333333
376,-0.2303845607000997,0.053077045808977916,summer,1,0.25
377,0.4927816315475305,0.24283373639064612,summer,1,0.3333333333333333
378,0.21531577602822366,0.046360883406636175,winter,1,0.3
379,0.21531577602822366,0.046360883406636175,summer,1,0.08333333333333333
380,0.21531577602822366,0.046360883406636175,winter,1,0.2
381,0.21531577602822366,0.046360883406636175,summer,1,0.2
382,0.21531577602822366,0.046360883406636175,winter,1,0
383,0.729074078391298,0.5315490117821206,winter,1,1
384,0.729074078391298,0.5315490117821206,summer,1,0.6
385,-0.7088306092198245,0.5024408325669476,summer,1,0
386,-0.15009199362854356,0.02252760655139076,winter,1,1
387,0.5031247699196907,0.2531345341067417,winter,1,0
388,0.5031247699196907,0.2531345341067417,summer,1,0
389,-0.6033723473118845,0.3640581895006534,summer,1,0.4
390,-0.6210758190444441,0.38573517300172705,winter,1,0.3333333333333333
391,-0.6210758190444441,0.38573517300172705,summer,1,0.5
392,-0.6210758190444441,0.38573517300172705,winter,1,0
393,-1.1691099676886798,1.3668181165490259,winter,1,0.6
394,-1.1691099676886798,1.3668181165490259,summer,1,0
395,-1.2283638914766577,1.5088778498836781,winter,1,0.3
396,-1.2283638914766577,1.5088778498836781,summer,1,0.25
397,-1.2283638914766577,1.5088778498836781,winter,1,0.1111111111111111
398,-1.2868184797847948,1.6559017999156505,winter,1,0
399,-1.2868184797847948,1.6559017999156505,summer,1,0
400,-1.2868184797847948,1.6559017999156505,summer,1,0
401,-1.6224025789136762,2.6321901280657474,winter,1,0.45454545454545453
402,-1.6224025789136762,2.6321901280657474,winter,1,0.75
403,-1.6224025789136762,2.6321901280657474,summer,1,0.3076923076923077
404,-0.9034818686558613,0.8162794869898871,winter,1,1
405,0.9861845780643427,0.9725600220119456,summer,1,0.26666666666666666
406,0.013842795193364132,1.9162297876542512e-4,summer,1,0.5714285714285714
407,0.013842795193364132,1.9162297876542512e-4,winter,1,0.3333333333333333
408,-0.25218668359259905,0.06359812338143367,winter,1,0.5
409,-0.25218668359259905,0.06359812338143367,summer,1,0
410,-1.9117471289363646,3.6547770849964327,winter,1,0.5
411,-1.9117471289363646,3.6547770849964327,summer,1,0
412,-1.9487084632760576,3.797464674843734,winter,1,1
413,-0.6821975506504648,0.4653934981134935,summer,1,1
414,-0.6821975506504648,0.4653934981134935,summer,1,0.6666666666666666
415,-0.6821975506504648,0.4653934981134935,summer,1,0.8333333333333334
416,-0.6821975506504648,0.4653934981134935,winter,1,0.25
417,-0.5755395730937469,0.33124580019693245,winter,1,1
418,-0.5755395730937469,0.33124580019693245,summer,1,0.42857142857142855
419,-0.5755395730937469,0.33124580019693245,winter,1,1
420,-0.5763806611023677,0.3322146664928025,summer,1,0.6666666666666666
421,1.1340849324997464,1.2861486341229544,summer,1,1
422,1.1340849324997464,1.2861486341229544,summer,1,1
423,-1.3238705389128695,1.7526332038014516,summer,1,0.2692307692307692
424,-1.3238705389128695,1.7526332038014516,summer,1,0.125
425,-1.3238705389128695,1.7526332038014516,winter,1,1
426,-1.3238705389128695,1.7526332038014516,summer,1,0.3548387096774194
427,0.299123289424177,0.08947474227593995,winter,1,1
428,0.299123289424177,0.08947474227593995,summer,1,0.6666666666666666
429,-0.21070034364268814,0.044394634811146874,winter,1,0
430,-0.21070034364268814,0.044394634811146874,winter,1,0.4375
431,-0.21070034364268814,0.044394634811146874,summer,1,0.4117647058823529
432,-0.21070034364268814,0.044394634811146874,winter,1,0.3333333333333333
433,0.34781405766723084,0.12097461871094378,summer,1,0.4
434,0.34781405766723084,0.12097461871094378,winter,1,0.3333333333333333
435,0.34781405766723084,0.12097461871094378,summer,1,0.3
436,0.5139494758927927,0.26414406377047633,summer,1,0.3333333333333333
437,0.3592006242722847,0.12902508847759905,winter,1,0.6666666666666666
438,0.3592006242722847,0.12902508847759905,summer,1,1
439,0.45247943870243107,0.20473764244846707,winter,1,0.5
440,0.9427907097162155,0.8888543223272053,winter,1,0.3
441,0.9427907097162155,0.8888543223272053,summer,1,1
442,0.9427907097162155,0.8888543223272053,winter,1,0.25
443,0.6233937127166579,0.388619721054659,summer,1,0.5
444,-0.02763942937475693,7.639380561621763e-4,summer,1,0.5
445,-0.02763942937475693,7.639380561621763e-4,winter,1,0.5
446,-0.02763942937475693,7.639380561621763e-4,summer,1,0.3076923076923077
447,-0.02763942937475693,7.639380561621763e-4,winter,1,0.3333333333333333
448,-1.173471323861734,1.3770349479258106,summer,1,1
449,-1.7319126686148674,2.999521491708671,summer,1,1
450,-1.7319126686148674,2.999521491708671,winter,1,0.3333333333333333
451,-1.7319126686148674,2.999521491708671,summer,1,0.1875
452,-1.7319126686148674,2.999521491708671,winter,1,0.3333333333333333
453,-1.9964659880346485,3.985876441379165,summer,1,1
454,-1.9964659880346485,3.985876441379165,winter,1,0.3333333333333333
455,-1.9964659880346485,3.985876441379165,winter,1,1
456,-1.4954563225025754,2.236389612512927,summer,1,1
